Country,League,Matchday,Hometeam,Awayteam
Spain,Segunda Division,16,Cultural Leonesa,Granada
Spain,Segunda Division,16,Ceuta,Burgos
Spain,Segunda Division,16,Sp Gijon,Andorra
Spain,Segunda Division,17,Andorra,Almeria
Spain,Segunda Division,17,Huesca,Valladolid
Spain,Segunda Division,17,Sociedad B,Sp Gijon
Spain,Segunda Division,17,Cadiz,Santander
Spain,Segunda Division,17,Leganes,Cordoba
Spain,Segunda Division,17,Eibar,Cultural Leonesa
Spain,Segunda Division,17,La Coruna,Castellon
Spain,Segunda Division,17,Granada,Ceuta
Spain,Segunda Division,17,Burgos,Albacete
Spain,Segunda Division,17,Las Palmas,Mirandes
Spain,Segunda Division,17,Malaga,Zaragoza
Spain,Segunda Division,18,Cultural Leonesa,Huesca
Spain,Segunda Division,18,Cordoba,Eibar
Spain,Segunda Division,18,Sp Gijon,Granada
Spain,Segunda Division,18,Valladolid,Andorra
Spain,Segunda Division,18,Santander,Leganes
Spain,Segunda Division,18,Zaragoza,Cadiz
Spain,Segunda Division,18,La Coruna,Sociedad B
Spain,Segunda Division,18,Albacete,Malaga
Spain,Segunda Division,18,Almeria,Burgos
Spain,Segunda Division,18,Ceuta,Las Palmas
Spain,Segunda Division,18,Castellon,Mirandes
Spain,Segunda Division,19,Eibar,Valladolid
Spain,Segunda Division,19,Andorra,La Coruna
Spain,Segunda Division,19,Huesca,Santander
Spain,Segunda Division,19,Leganes,Sp Gijon
Spain,Segunda Division,19,Las Palmas,Cultural Leonesa
Spain,Segunda Division,19,Malaga,Almeria
Spain,Segunda Division,19,Mirandes,Cordoba
Spain,Segunda Division,19,Sociedad B,Ceuta
Spain,Segunda Division,19,Burgos,Zaragoza
Spain,Segunda Division,19,Granada,Albacete
Spain,Segunda Division,19,Cadiz,Castellon
Spain,Segunda Division,20,Eibar,Mirandes
Spain,Segunda Division,20,Cultural Leonesa,Sociedad B
Spain,Segunda Division,20,Almeria,Granada
Spain,Segunda Division,20,Castellon,Huesca
Spain,Segunda Division,20,Valladolid,Santander
Spain,Segunda Division,20,Cordoba,Burgos
Spain,Segunda Division,20,Sp Gijon,Malaga
Spain,Segunda Division,20,Ceuta,Andorra
Spain,Segunda Division,20,Albacete,Leganes
Spain,Segunda Division,20,Zaragoza,Las Palmas
Spain,Segunda Division,20,La Coruna,Cadiz
Spain,Segunda Division,21,Andorra,Cultural Leonesa
Spain,Segunda Division,21,Burgos,Eibar
Spain,Segunda Division,21,Cadiz,Sp Gijon
Spain,Segunda Division,21,Granada,Castellon
Spain,Segunda Division,21,Huesca,Cordoba
Spain,Segunda Division,21,Las Palmas,La Coruna
Spain,Segunda Division,21,Leganes,Valladolid
Spain,Segunda Division,21,Malaga,Ceuta
Spain,Segunda Division,21,Mirandes,Almeria
Spain,Segunda Division,21,Santander,Zaragoza
Spain,Segunda Division,21,Sociedad B,Albacete
Spain,Segunda Division,22,Albacete,Cadiz
Spain,Segunda Division,22,Almeria,La Coruna
Spain,Segunda Division,22,Burgos,Huesca
Spain,Segunda Division,22,Castellon,Leganes
