Country,League,Matchday,Hometeam,Awayteam
England,Championship,13,Norwich,Hull
England,Championship,13,West Brom,Sheffield Weds
England,Championship,13,Birmingham,Portsmouth
England,Championship,13,Charlton,Swansea
England,Championship,13,Oxford,Millwall
England,Championship,13,QPR,Ipswich
England,Championship,13,Sheffield United,Derby
England,Championship,13,Southampton,Preston
England,Championship,13,Stoke,Bristol City
England,Championship,13,Watford,Middlesbrough
England,Championship,14,Birmingham,Millwall
England,Championship,14,Bristol City,Blackburn
England,Championship,14,Charlton,West Brom
England,Championship,14,Derby,Hull
England,Championship,14,Ipswich,Watford
England,Championship,14,Leicester,Middlesbrough
England,Championship,14,Oxford,Stoke
England,Championship,14,Coventry,Sheffield United
England,Championship,14,Preston,Swansea
England,Championship,14,QPR,Southampton
England,Championship,14,Sheffield Weds,Norwich
England,Championship,14,Portsmouth,Wrexham
England,Championship,15,Watford,Bristol City
England,Championship,15,Blackburn,Derby
England,Championship,15,Hull,Portsmouth
England,Championship,15,Millwall,Preston
England,Championship,15,Middlesbrough,Birmingham
England,Championship,15,Norwich,Leicester
England,Championship,15,Sheffield United,QPR
England,Championship,15,Southampton,Sheffield Weds
England,Championship,15,Stoke,Coventry
England,Championship,15,Swansea,Ipswich
England,Championship,15,West Brom,Oxford
England,Championship,15,Wrexham,Charlton
England,Championship,16,Preston,Blackburn
England,Championship,16,Bristol City,Swansea
England,Championship,16,Charlton,Southampton
England,Championship,16,Coventry,West Brom
England,Championship,16,Birmingham,Norwich
England,Championship,16,Derby,Watford
England,Championship,16,Ipswich,Wrexham
England,Championship,16,Leicester,Stoke
England,Championship,16,Oxford,Middlesbrough
England,Championship,16,Portsmouth,Millwall
England,Championship,16,QPR,Hull
England,Championship,16,Sheffield Weds,Sheffield United
England,Championship,17,Hull,Ipswich
England,Championship,17,Middlesbrough,Coventry
England,Championship,17,Stoke,Charlton
England,Championship,17,Swansea,Derby
England,Championship,17,Watford,Preston
England,Championship,17,Norwich,Oxford
England,Championship,17,Southampton,Leicester
England,Championship,17,Millwall,Sheffield Weds
England,Championship,17,Sheffield United,Portsmouth
England,Championship,17,Blackburn,QPR
England,Championship,17,Wrexham,Bristol City
England,Championship,17,West Brom,Birmingham
England,Championship,18,Oxford,Ipswich
England,Championship,18,Leicester,Sheffield United
England,Championship,18,Portsmouth,Bristol City
England,Championship,18,Stoke,Hull
England,Championship,18,Coventry,Charlton
England,Championship,18,Middlesbrough,Derby
England,Championship,18,Millwall,Southampton
England,Championship,18,Norwich,QPR
England,Championship,18,Sheffield Weds,Preston
England,Championship,18,West Brom,Swansea
England,Championship,18,Wrexham,Blackburn
England,Championship,18,Birmingham,Watford
England,Championship,19,Hull,Middlesbrough
England,Championship,19,Charlton,Portsmouth
England,Championship,19,Derby,Leicester
England,Championship,19,Watford,Norwich
England,Championship,19,Blackburn,Sheffield Weds
England,Championship,19,Bristol City,Millwall
England,Championship,19,Ipswich,Coventry
England,Championship,19,Preston,Wrexham
England,Championship,19,QPR,West Brom
England,Championship,19,Sheffield United,Stoke
England,Championship,19,Southampton,Birmingham
England,Championship,19,Swansea,Oxford
England,Championship,20,Blackburn,Oxford
England,Championship,20,Charlton,Middlesbrough
England,Championship,20,Preston,Coventry
England,Championship,20,Sheffield United,Norwich
England,Championship,20,Southampton,West Brom
England,Championship,20,Swansea,Portsmouth
England,Championship,20,Watford,Sheffield Weds
England,Championship,20,QPR,Birmingham
England,Championship,20,Bristol City,Leicester
England,Championship,20,Derby,Millwall
England,Championship,20,Ipswich,Stoke
England,Championship,20,Hull,Wrexham
England,Championship,21,West Brom,Sheffield United
England,Championship,21,Norwich,Southampton
England,Championship,21,Oxford,Preston
England,Championship,21,Stoke,Swansea
England,Championship,21,Birmingham,Charlton
England,Championship,21,Coventry,Bristol City
England,Championship,21,Leicester,Ipswich
England,Championship,21,Middlesbrough,QPR
England,Championship,21,Millwall,Hull
England,Championship,21,Portsmouth,Blackburn
England,Championship,21,Wrexham,Watford
England,Championship,21,Sheffield Weds,Derby
England,Championship,22,Swansea,Wrexham
England,Championship,22,Blackburn,Millwall
England,Championship,22,Preston,Norwich
England,Championship,22,Southampton,Coventry
England,Championship,22,Bristol City,Middlesbrough
England,Championship,22,Charlton,Oxford
England,Championship,22,Derby,Portsmouth
England,Championship,22,Hull,West Brom
England,Championship,22,Ipswich,Sheffield Weds
England,Championship,22,QPR,Leicester
England,Championship,22,Sheffield United,Birmingham
England,Championship,22,Watford,Stoke
England,Championship,23,Birmingham,Derby
England,Championship,23,Millwall,Ipswich
England,Championship,23,Coventry,Swansea
England,Championship,23,Leicester,Watford
England,Championship,23,Middlesbrough,Blackburn
England,Championship,23,Norwich,Charlton
England,Championship,23,Oxford,Southampton
England,Championship,23,Portsmouth,QPR
England,Championship,23,Sheffield Weds,Hull
England,Championship,23,Stoke,Preston
England,Championship,23,West Brom,Bristol City
