Country,League,Matchday,Hometeam,Awayteam,FTR,FTHG,FTAG,HTR,HTHG,HTAG
Germany,Bundesliga 2,11,Hertha,Dresden,H,2.0,0.0,H,2.0,0.0
Germany,Bundesliga 2,11,Karlsruhe,Schalke 04,H,2.0,1.0,D,0.0,0.0
Germany,Bundesliga 2,11,Nurnberg,Braunschweig,H,2.0,1.0,H,2.0,1.0
Germany,Bundesliga 2,11,Elversberg,Hannover,D,2.0,2.0,D,1.0,1.0
Germany,Bundesliga 2,11,Preußen Münster,Holstein Kiel,,,,,,
Germany,Bundesliga 2,10,Braunschweig,Hannover,A,0.0,3.0,A,0.0,2.0
Germany,Bundesliga 2,10,Kaiserslautern,Nurnberg,D,1.0,1.0,H,1.0,0.0
Germany,Bundesliga 2,10,Magdeburg,Preußen Münster,,,,,,
Germany,Bundesliga 2,10,Hertha,Fortuna Dusseldorf,H,1.0,0.0,D,0.0,0.0
Germany,Bundesliga 2,10,Bielefeld,Elversberg,H,2.0,0.0,H,2.0,0.0
Germany,Bundesliga 2,10,Holstein Kiel,Bochum,D,1.0,1.0,D,0.0,0.0
Germany,Bundesliga 2,10,Dresden,Paderborn,A,1.0,2.0,D,1.0,1.0
Germany,Bundesliga 2,10,Greuther Furth,Karlsruhe,A,1.0,4.0,A,0.0,2.0
Germany,Bundesliga 2,10,Schalke 04,Darmstadt,H,1.0,0.0,H,1.0,0.0
Germany,Bundesliga 2,9,Darmstadt,Magdeburg,D,0.0,0.0,D,0.0,0.0
Germany,Bundesliga 2,9,Elversberg,Greuther Furth,H,6.0,0.0,H,1.0,0.0
Germany,Bundesliga 2,9,Nurnberg,Holstein Kiel,D,1.0,1.0,H,1.0,0.0
Germany,Bundesliga 2,9,Bochum,Hertha,H,3.0,2.0,H,2.0,0.0
Germany,Bundesliga 2,9,Karlsruhe,Kaiserslautern,A,2.0,3.0,A,0.0,1.0
Germany,Bundesliga 2,15,Fortuna Dusseldorf,Schalke 04,,,,,,
Germany,Bundesliga 2,15,Preußen Münster,Hannover,,,,,,
Germany,Bundesliga 2,15,Bochum,Bielefeld,,,,,,
Germany,Bundesliga 2,15,Kaiserslautern,Dresden,,,,,,
Germany,Bundesliga 2,15,Paderborn,Elversberg,,,,,,
Germany,Bundesliga 2,15,Darmstadt,Karlsruhe,,,,,,
Germany,Bundesliga 2,15,Braunschweig,Holstein Kiel,,,,,,
Germany,Bundesliga 2,15,Hertha,Magdeburg,,,,,,
Germany,Bundesliga 2,15,Nurnberg,Greuther Furth,,,,,,
Germany,Bundesliga 2,16,Greuther Furth,Hertha,,,,,,
Germany,Bundesliga 2,16,Dresden,Braunschweig,,,,,,
Germany,Bundesliga 2,16,Bielefeld,Kaiserslautern,,,,,,
Germany,Bundesliga 2,16,Karlsruhe,Paderborn,,,,,,
Germany,Bundesliga 2,16,Magdeburg,Holstein Kiel,,,,,,
Germany,Bundesliga 2,16,Hannover,Bochum,,,,,,
Germany,Bundesliga 2,16,Darmstadt,Preußen Münster,,,,,,
Germany,Bundesliga 2,16,Elversberg,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,16,Schalke 04,Nurnberg,,,,,,
Germany,Bundesliga 2,17,Hertha,Bielefeld,,,,,,
Germany,Bundesliga 2,17,Paderborn,Darmstadt,,,,,,
Germany,Bundesliga 2,17,Bochum,Karlsruhe,,,,,,
Germany,Bundesliga 2,17,Fortuna Dusseldorf,Greuther Furth,,,,,,
Germany,Bundesliga 2,17,Kaiserslautern,Magdeburg,,,,,,
Germany,Bundesliga 2,17,Holstein Kiel,Dresden,,,,,,
Germany,Bundesliga 2,17,Braunschweig,Schalke 04,,,,,,
Germany,Bundesliga 2,17,Nurnberg,Hannover,,,,,,
Germany,Bundesliga 2,17,Preußen Münster,Elversberg,,,,,,
Germany,Bundesliga 2,18,Braunschweig,Magdeburg,,,,,,
Germany,Bundesliga 2,18,Fortuna Dusseldorf,Bielefeld,,,,,,
Germany,Bundesliga 2,18,Nurnberg,Elversberg,,,,,,
Germany,Bundesliga 2,18,Preußen Münster,Karlsruhe,,,,,,
Germany,Bundesliga 2,18,Dresden,Greuther Furth,,,,,,
Germany,Bundesliga 2,18,Hertha,Schalke 04,,,,,,
Germany,Bundesliga 2,18,Bochum,Darmstadt,,,,,,
Germany,Bundesliga 2,18,Holstein Kiel,Paderborn,,,,,,
Germany,Bundesliga 2,18,Kaiserslautern,Hannover,,,,,,
Germany,Bundesliga 2,19,Bielefeld,Holstein Kiel,,,,,,
Germany,Bundesliga 2,19,Darmstadt,Nurnberg,,,,,,
Germany,Bundesliga 2,19,Greuther Furth,Braunschweig,,,,,,
Germany,Bundesliga 2,19,Hannover,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,19,Karlsruhe,Hertha,,,,,,
Germany,Bundesliga 2,19,Magdeburg,Dresden,,,,,,
Germany,Bundesliga 2,19,Elversberg,Bochum,,,,,,
Germany,Bundesliga 2,19,Paderborn,Preußen Münster,,,,,,
Germany,Bundesliga 2,19,Schalke 04,Kaiserslautern,,,,,,
Germany,Bundesliga 2,20,Bochum,Schalke 04,,,,,,
Germany,Bundesliga 2,20,Braunschweig,Karlsruhe,,,,,,
Germany,Bundesliga 2,20,Fortuna Dusseldorf,Paderborn,,,,,,
Germany,Bundesliga 2,20,Hertha,Darmstadt,,,,,,
Germany,Bundesliga 2,20,Holstein Kiel,Greuther Furth,,,,,,
Germany,Bundesliga 2,20,Kaiserslautern,Elversberg,,,,,,
Germany,Bundesliga 2,20,Magdeburg,Hannover,,,,,,
Germany,Bundesliga 2,20,Nurnberg,Preußen Münster,,,,,,
Germany,Bundesliga 2,20,Dresden,Bielefeld,,,,,,
Germany,Bundesliga 2,21,Bielefeld,Braunschweig,,,,,,
Germany,Bundesliga 2,21,Darmstadt,Kaiserslautern,,,,,,
Germany,Bundesliga 2,21,Elversberg,Hertha,,,,,,
Germany,Bundesliga 2,21,Greuther Furth,Magdeburg,,,,,,
Germany,Bundesliga 2,21,Hannover,Holstein Kiel,,,,,,
Germany,Bundesliga 2,21,Karlsruhe,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,21,Paderborn,Nurnberg,,,,,,
Germany,Bundesliga 2,21,Preußen Münster,Bochum,,,,,,
Germany,Bundesliga 2,21,Schalke 04,Dresden,,,,,,
Germany,Bundesliga 2,22,Bochum,Paderborn,,,,,,
Germany,Bundesliga 2,22,Braunschweig,Darmstadt,,,,,,
Germany,Bundesliga 2,22,Fortuna Dusseldorf,Preußen Münster,,,,,,
Germany,Bundesliga 2,22,Hertha,Hannover,,,,,,
Germany,Bundesliga 2,22,Holstein Kiel,Schalke 04,,,,,,
Germany,Bundesliga 2,22,Kaiserslautern,Greuther Furth,,,,,,
Germany,Bundesliga 2,22,Magdeburg,Bielefeld,,,,,,
Germany,Bundesliga 2,22,Nurnberg,Karlsruhe,,,,,,
Germany,Bundesliga 2,22,Dresden,Elversberg,,,,,,
Germany,Bundesliga 2,23,Bochum,Nurnberg,,,,,,
Germany,Bundesliga 2,23,Darmstadt,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,23,Elversberg,Braunschweig,,,,,,
Germany,Bundesliga 2,23,Greuther Furth,Bielefeld,,,,,,
Germany,Bundesliga 2,23,Hannover,Dresden,,,,,,
Germany,Bundesliga 2,23,Karlsruhe,Holstein Kiel,,,,,,
Germany,Bundesliga 2,23,Paderborn,Hertha,,,,,,
Germany,Bundesliga 2,23,Preußen Münster,Kaiserslautern,,,,,,
Germany,Bundesliga 2,23,Schalke 04,Magdeburg,,,,,,
Germany,Bundesliga 2,24,Bielefeld,Hannover,,,,,,
Germany,Bundesliga 2,24,Braunschweig,Preußen Münster,,,,,,
Germany,Bundesliga 2,24,Fortuna Dusseldorf,Bochum,,,,,,
Germany,Bundesliga 2,24,Greuther Furth,Schalke 04,,,,,,
Germany,Bundesliga 2,24,Hertha,Nurnberg,,,,,,
Germany,Bundesliga 2,24,Holstein Kiel,Elversberg,,,,,,
Germany,Bundesliga 2,24,Kaiserslautern,Paderborn,,,,,,
Germany,Bundesliga 2,24,Magdeburg,Karlsruhe,,,,,,
Germany,Bundesliga 2,24,Dresden,Darmstadt,,,,,,
Germany,Bundesliga 2,25,Bochum,Kaiserslautern,,,,,,
Germany,Bundesliga 2,25,Darmstadt,Holstein Kiel,,,,,,
Germany,Bundesliga 2,25,Elversberg,Magdeburg,,,,,,
Germany,Bundesliga 2,25,Hannover,Greuther Furth,,,,,,
Germany,Bundesliga 2,25,Karlsruhe,Dresden,,,,,,
Germany,Bundesliga 2,25,Nurnberg,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,25,Paderborn,Braunschweig,,,,,,
Germany,Bundesliga 2,25,Preußen Münster,Hertha,,,,,,
Germany,Bundesliga 2,25,Schalke 04,Bielefeld,,,,,,
Germany,Bundesliga 2,26,Bielefeld,Paderborn,,,,,,
Germany,Bundesliga 2,26,Braunschweig,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,26,Greuther Furth,Elversberg,,,,,,
Germany,Bundesliga 2,26,Hertha,Bochum,,,,,,
Germany,Bundesliga 2,26,Holstein Kiel,Nurnberg,,,,,,
Germany,Bundesliga 2,26,Kaiserslautern,Karlsruhe,,,,,,
Germany,Bundesliga 2,26,Magdeburg,Darmstadt,,,,,,
Germany,Bundesliga 2,26,Schalke 04,Hannover,,,,,,
Germany,Bundesliga 2,26,Dresden,Preußen Münster,,,,,,
Germany,Bundesliga 2,27,Bochum,Holstein Kiel,,,,,,
Germany,Bundesliga 2,27,Darmstadt,Schalke 04,,,,,,
Germany,Bundesliga 2,27,Fortuna Dusseldorf,Hertha,,,,,,
Germany,Bundesliga 2,27,Elversberg,Bielefeld,,,,,,
Germany,Bundesliga 2,27,Hannover,Braunschweig,,,,,,
Germany,Bundesliga 2,27,Karlsruhe,Greuther Furth,,,,,,
Germany,Bundesliga 2,27,Nurnberg,Kaiserslautern,,,,,,
Germany,Bundesliga 2,27,Paderborn,Dresden,,,,,,
Germany,Bundesliga 2,27,Preußen Münster,Magdeburg,,,,,,
Germany,Bundesliga 2,28,Bielefeld,Darmstadt,,,,,,
Germany,Bundesliga 2,28,Braunschweig,Nurnberg,,,,,,
Germany,Bundesliga 2,28,Greuther Furth,Paderborn,,,,,,
Germany,Bundesliga 2,28,Hannover,Elversberg,,,,,,
Germany,Bundesliga 2,28,Holstein Kiel,Preußen Münster,,,,,,
Germany,Bundesliga 2,28,Kaiserslautern,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,28,Magdeburg,Bochum,,,,,,
Germany,Bundesliga 2,28,Schalke 04,Karlsruhe,,,,,,
Germany,Bundesliga 2,28,Dresden,Hertha,,,,,,
Germany,Bundesliga 2,29,Bochum,Braunschweig,,,,,,
Germany,Bundesliga 2,29,Darmstadt,Hannover,,,,,,
Germany,Bundesliga 2,29,Fortuna Dusseldorf,Holstein Kiel,,,,,,
Germany,Bundesliga 2,29,Elversberg,Schalke 04,,,,,,
Germany,Bundesliga 2,29,Hertha,Kaiserslautern,,,,,,
Germany,Bundesliga 2,29,Karlsruhe,Bielefeld,,,,,,
Germany,Bundesliga 2,29,Nurnberg,Dresden,,,,,,
Germany,Bundesliga 2,29,Paderborn,Magdeburg,,,,,,
Germany,Bundesliga 2,29,Preußen Münster,Greuther Furth,,,,,,
Germany,Bundesliga 2,30,Bielefeld,Nurnberg,,,,,,
Germany,Bundesliga 2,30,Braunschweig,Hertha,,,,,,
Germany,Bundesliga 2,30,Elversberg,Karlsruhe,,,,,,
Germany,Bundesliga 2,30,Greuther Furth,Darmstadt,,,,,,
Germany,Bundesliga 2,30,Hannover,Paderborn,,,,,,
Germany,Bundesliga 2,30,Holstein Kiel,Kaiserslautern,,,,,,
Germany,Bundesliga 2,30,Magdeburg,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,30,Schalke 04,Preußen Münster,,,,,,
Germany,Bundesliga 2,30,Dresden,Bochum,,,,,,
Germany,Bundesliga 2,31,Bochum,Greuther Furth,,,,,,
Germany,Bundesliga 2,31,Darmstadt,Elversberg,,,,,,
Germany,Bundesliga 2,31,Fortuna Dusseldorf,Dresden,,,,,,
Germany,Bundesliga 2,31,Hertha,Holstein Kiel,,,,,,
Germany,Bundesliga 2,31,Kaiserslautern,Braunschweig,,,,,,
Germany,Bundesliga 2,31,Karlsruhe,Hannover,,,,,,
Germany,Bundesliga 2,31,Nurnberg,Magdeburg,,,,,,
Germany,Bundesliga 2,31,Paderborn,Schalke 04,,,,,,
Germany,Bundesliga 2,31,Preußen Münster,Bielefeld,,,,,,
Germany,Bundesliga 2,32,Bielefeld,Bochum,,,,,,
Germany,Bundesliga 2,32,Elversberg,Paderborn,,,,,,
Germany,Bundesliga 2,32,Greuther Furth,Nurnberg,,,,,,
Germany,Bundesliga 2,32,Hannover,Preußen Münster,,,,,,
Germany,Bundesliga 2,32,Holstein Kiel,Braunschweig,,,,,,
Germany,Bundesliga 2,32,Karlsruhe,Darmstadt,,,,,,
Germany,Bundesliga 2,32,Magdeburg,Hertha,,,,,,
Germany,Bundesliga 2,32,Schalke 04,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,32,Dresden,Kaiserslautern,,,,,,
Germany,Bundesliga 2,33,Bochum,Hannover,,,,,,
Germany,Bundesliga 2,33,Braunschweig,Dresden,,,,,,
Germany,Bundesliga 2,33,Fortuna Dusseldorf,Elversberg,,,,,,
Germany,Bundesliga 2,33,Hertha,Greuther Furth,,,,,,
Germany,Bundesliga 2,33,Holstein Kiel,Magdeburg,,,,,,
Germany,Bundesliga 2,33,Kaiserslautern,Bielefeld,,,,,,
Germany,Bundesliga 2,33,Nurnberg,Schalke 04,,,,,,
Germany,Bundesliga 2,33,Paderborn,Karlsruhe,,,,,,
Germany,Bundesliga 2,33,Preußen Münster,Darmstadt,,,,,,
Germany,Bundesliga 2,34,Bielefeld,Hertha,,,,,,
Germany,Bundesliga 2,34,Darmstadt,Paderborn,,,,,,
Germany,Bundesliga 2,34,Elversberg,Preußen Münster,,,,,,
Germany,Bundesliga 2,34,Greuther Furth,Fortuna Dusseldorf,,,,,,
Germany,Bundesliga 2,34,Hannover,Nurnberg,,,,,,
Germany,Bundesliga 2,34,Karlsruhe,Bochum,,,,,,
Germany,Bundesliga 2,34,Magdeburg,Kaiserslautern,,,,,,
Germany,Bundesliga 2,34,Schalke 04,Braunschweig,,,,,,
Germany,Bundesliga 2,34,Dresden,Holstein Kiel,,,,,,
England,Championship,1,Birmingham,Ipswich,D,1.0,1.0,D,0.0,0.0
England,Championship,1,Charlton,Watford,H,1.0,0.0,D,0.0,0.0
England,Championship,1,Coventry,Hull,D,0.0,0.0,D,0.0,0.0
England,Championship,1,Southampton,Wrexham,H,2.0,1.0,A,0.0,1.0
England,Championship,1,Middlesbrough,Swansea,H,1.0,0.0,D,0.0,0.0
England,Championship,1,Norwich,Millwall,A,1.0,2.0,D,0.0,0.0
England,Championship,1,Oxford,Portsmouth,A,0.0,1.0,A,0.0,1.0
England,Championship,1,QPR,Preston,D,1.0,1.0,H,1.0,0.0
England,Championship,1,Stoke,Derby,H,3.0,1.0,D,0.0,0.0
England,Championship,1,West Brom,Blackburn,H,1.0,0.0,H,1.0,0.0
England,Championship,1,Sheffield United,Bristol City,A,1.0,4.0,A,1.0,2.0
England,Championship,1,Leicester,Sheffield Weds,H,2.0,1.0,A,0.0,1.0
England,Championship,2,Derby,Coventry,A,3.0,5.0,D,2.0,2.0
England,Championship,2,Portsmouth,Norwich,A,1.0,2.0,A,0.0,2.0
England,Championship,2,Wrexham,West Brom,A,2.0,3.0,D,1.0,1.0
England,Championship,2,Blackburn,Birmingham,A,1.0,2.0,D,0.0,0.0
England,Championship,2,Bristol City,Charlton,D,0.0,0.0,D,0.0,0.0
England,Championship,2,Millwall,Middlesbrough,A,0.0,3.0,D,0.0,0.0
England,Championship,2,Preston,Leicester,H,2.0,1.0,H,1.0,0.0
England,Championship,2,Sheffield Weds,Stoke,A,0.0,3.0,A,0.0,1.0
England,Championship,2,Swansea,Sheffield United,H,1.0,0.0,D,0.0,0.0
England,Championship,2,Watford,QPR,H,2.0,1.0,H,2.0,1.0
England,Championship,2,Ipswich,Southampton,D,1.0,1.0,D,1.0,1.0
England,Championship,2,Hull,Oxford,H,3.0,2.0,D,2.0,2.0
England,Championship,3,Derby,Bristol City,D,1.0,1.0,A,0.0,1.0
England,Championship,3,Charlton,Leicester,A,0.0,1.0,D,0.0,0.0
England,Championship,3,Hull,Blackburn,A,0.0,3.0,A,0.0,1.0
England,Championship,3,Swansea,Watford,D,1.0,1.0,A,0.0,1.0
England,Championship,3,Birmingham,Oxford,H,1.0,0.0,H,1.0,0.0
England,Championship,3,Coventry,QPR,H,7.0,1.0,H,5.0,0.0
England,Championship,3,Norwich,Middlesbrough,A,1.0,2.0,A,0.0,2.0
England,Championship,3,Preston,Ipswich,H,1.0,0.0,H,1.0,0.0
England,Championship,3,Sheffield United,Millwall,A,0.0,1.0,A,0.0,1.0
England,Championship,3,Southampton,Stoke,A,1.0,2.0,D,0.0,0.0
England,Championship,3,West Brom,Portsmouth,D,1.0,1.0,H,1.0,0.0
England,Championship,3,Wrexham,Sheffield Weds,D,2.0,2.0,H,2.0,0.0
England,Championship,4,Leicester,Birmingham,H,2.0,0.0,H,1.0,0.0
England,Championship,4,Middlesbrough,Sheffield United,H,1.0,0.0,D,0.0,0.0
England,Championship,4,QPR,Charlton,H,3.0,1.0,H,1.0,0.0
England,Championship,4,Stoke,West Brom,A,0.0,1.0,A,0.0,1.0
England,Championship,4,Blackburn,Norwich,A,0.0,2.0,A,0.0,1.0
England,Championship,4,Bristol City,Hull,H,4.0,2.0,H,3.0,1.0
England,Championship,4,Ipswich,Derby,D,2.0,2.0,H,1.0,0.0
England,Championship,4,Millwall,Wrexham,A,0.0,2.0,D,0.0,0.0
England,Championship,4,Oxford,Coventry,D,2.0,2.0,A,1.0,2.0
England,Championship,4,Portsmouth,Preston,H,1.0,0.0,H,1.0,0.0
England,Championship,4,Sheffield Weds,Swansea,A,0.0,2.0,D,0.0,0.0
England,Championship,4,Watford,Southampton,D,2.0,2.0,A,0.0,1.0
England,Championship,5,Ipswich,Sheffield United,H,5.0,0.0,H,1.0,0.0
England,Championship,5,Charlton,Millwall,D,1.0,1.0,H,1.0,0.0
England,Championship,5,Oxford,Leicester,D,2.0,2.0,H,2.0,1.0
England,Championship,5,Preston,Middlesbrough,D,2.0,2.0,H,1.0,0.0
England,Championship,5,Coventry,Norwich,D,1.0,1.0,A,0.0,1.0
England,Championship,5,Sheffield Weds,Bristol City,A,0.0,3.0,A,0.0,3.0
England,Championship,5,Stoke,Birmingham,H,1.0,0.0,H,1.0,0.0
England,Championship,5,Swansea,Hull,D,2.0,2.0,D,1.0,1.0
England,Championship,5,Watford,Blackburn,A,0.0,1.0,D,0.0,0.0
England,Championship,5,West Brom,Derby,A,0.0,1.0,D,0.0,0.0
England,Championship,5,Wrexham,QPR,A,1.0,3.0,A,0.0,2.0
England,Championship,5,Southampton,Portsmouth,D,0.0,0.0,D,0.0,0.0
England,Championship,6,Middlesbrough,West Brom,H,2.0,1.0,H,1.0,0.0
England,Championship,6,Birmingham,Swansea,H,1.0,0.0,D,0.0,0.0
England,Championship,6,Leicester,Coventry,D,0.0,0.0,D,0.0,0.0
England,Championship,6,QPR,Stoke,H,1.0,0.0,D,0.0,0.0
England,Championship,6,Derby,Preston,A,0.0,1.0,A,0.0,1.0
England,Championship,6,Hull,Southampton,H,3.0,1.0,H,1.0,0.0
England,Championship,6,Norwich,Wrexham,A,2.0,3.0,H,1.0,0.0
England,Championship,6,Portsmouth,Sheffield Weds,A,0.0,2.0,A,0.0,1.0
England,Championship,6,Sheffield United,Charlton,A,0.0,1.0,D,0.0,0.0
England,Championship,6,Bristol City,Oxford,A,1.0,3.0,A,0.0,2.0
England,Championship,6,Millwall,Watford,H,1.0,0.0,H,1.0,0.0
England,Championship,6,Blackburn,Ipswich,,,,,,
England,Championship,7,West Brom,Leicester,D,1.0,1.0,H,1.0,0.0
England,Championship,7,Coventry,Birmingham,H,3.0,0.0,H,1.0,0.0
England,Championship,7,Swansea,Millwall,D,1.0,1.0,D,1.0,1.0
England,Championship,7,Wrexham,Derby,D,1.0,1.0,D,0.0,0.0
England,Championship,7,Charlton,Blackburn,H,3.0,0.0,H,1.0,0.0
England,Championship,7,Ipswich,Portsmouth,H,2.0,1.0,H,2.0,0.0
England,Championship,7,Oxford,Sheffield United,A,0.0,1.0,D,0.0,0.0
England,Championship,7,Preston,Bristol City,D,0.0,0.0,D,0.0,0.0
England,Championship,7,Sheffield Weds,QPR,D,1.0,1.0,H,1.0,0.0
England,Championship,7,Southampton,Middlesbrough,D,1.0,1.0,D,0.0,0.0
England,Championship,7,Stoke,Norwich,D,1.0,1.0,A,0.0,1.0
England,Championship,7,Watford,Hull,H,2.0,1.0,A,0.0,1.0
England,Championship,8,Birmingham,Sheffield Weds,D,2.0,2.0,D,1.0,1.0
England,Championship,8,Blackburn,Swansea,A,1.0,2.0,D,1.0,1.0
England,Championship,8,Bristol City,Ipswich,D,1.0,1.0,H,1.0,0.0
England,Championship,8,Hull,Preston,D,2.0,2.0,A,0.0,2.0
England,Championship,8,Leicester,Wrexham,D,1.0,1.0,H,1.0,0.0
England,Championship,8,Middlesbrough,Stoke,D,0.0,0.0,D,0.0,0.0
England,Championship,8,Sheffield United,Southampton,A,1.0,2.0,H,1.0,0.0
England,Championship,8,Derby,Charlton,D,1.0,1.0,A,0.0,1.0
England,Championship,8,Millwall,Coventry,A,0.0,4.0,A,0.0,1.0
England,Championship,8,Norwich,West Brom,A,0.0,1.0,A,0.0,1.0
England,Championship,8,Portsmouth,Watford,D,2.0,2.0,H,1.0,0.0
England,Championship,8,QPR,Oxford,D,0.0,0.0,D,0.0,0.0
England,Championship,9,Wrexham,Birmingham,D,1.0,1.0,H,1.0,0.0
England,Championship,9,Blackburn,Stoke,D,1.0,1.0,D,0.0,0.0
England,Championship,9,Hull,Sheffield United,H,1.0,0.0,H,1.0,0.0
England,Championship,9,Sheffield Weds,Coventry,A,0.0,5.0,A,0.0,3.0
England,Championship,9,Bristol City,QPR,A,1.0,2.0,H,1.0,0.0
England,Championship,9,Derby,Southampton,D,1.0,1.0,D,1.0,1.0
England,Championship,9,Millwall,West Brom,H,3.0,0.0,H,1.0,0.0
England,Championship,9,Portsmouth,Middlesbrough,H,1.0,0.0,H,1.0,0.0
England,Championship,9,Preston,Charlton,H,2.0,0.0,D,0.0,0.0
England,Championship,9,Swansea,Leicester,A,1.0,3.0,A,0.0,1.0
England,Championship,9,Watford,Oxford,H,2.0,1.0,H,2.0,1.0
England,Championship,9,Ipswich,Norwich,H,3.0,1.0,H,2.0,1.0
England,Championship,10,Middlesbrough,Ipswich,H,2.0,1.0,H,1.0,0.0
England,Championship,10,Oxford,Derby,H,1.0,0.0,H,1.0,0.0
England,Championship,10,QPR,Millwall,A,1.0,2.0,A,0.0,2.0
England,Championship,10,Southampton,Swansea,D,0.0,0.0,D,0.0,0.0
England,Championship,10,Birmingham,Hull,A,2.0,3.0,A,1.0,2.0
England,Championship,10,Charlton,Sheffield Weds,H,2.0,1.0,H,2.0,0.0
England,Championship,10,Coventry,Blackburn,H,2.0,0.0,D,0.0,0.0
England,Championship,10,Norwich,Bristol City,A,0.0,1.0,D,0.0,0.0
England,Championship,10,Sheffield United,Watford,H,1.0,0.0,D,0.0,0.0
England,Championship,10,Stoke,Wrexham,H,1.0,0.0,H,1.0,0.0
England,Championship,10,West Brom,Preston,H,2.0,1.0,H,1.0,0.0
England,Championship,10,Leicester,Portsmouth,D,1.0,1.0,H,1.0,0.0
England,Championship,11,Blackburn,Sheffield United,A,1.0,3.0,H,1.0,0.0
England,Championship,11,Derby,Norwich,H,1.0,0.0,D,0.0,0.0
England,Championship,11,Hull,Leicester,H,2.0,1.0,H,2.0,0.0
England,Championship,11,Ipswich,Charlton,A,0.0,3.0,D,0.0,0.0
England,Championship,11,Millwall,Stoke,H,2.0,0.0,H,2.0,0.0
England,Championship,11,Portsmouth,Coventry,A,1.0,2.0,A,0.0,1.0
England,Championship,11,Preston,Birmingham,A,0.0,1.0,A,0.0,1.0
England,Championship,11,Bristol City,Southampton,H,3.0,1.0,D,1.0,1.0
England,Championship,11,Swansea,QPR,A,0.0,1.0,A,0.0,1.0
England,Championship,11,Watford,West Brom,H,2.0,1.0,D,1.0,1.0
England,Championship,11,Wrexham,Oxford,H,1.0,0.0,H,1.0,0.0
England,Championship,11,Sheffield Weds,Middlesbrough,A,0.0,1.0,A,0.0,1.0
England,Championship,12,Preston,Sheffield United,H,3.0,2.0,A,1.0,2.0
England,Championship,12,Coventry,Watford,H,3.0,1.0,H,3.0,0.0
England,Championship,12,Ipswich,West Brom,H,1.0,0.0,D,0.0,0.0
England,Championship,12,Portsmouth,Stoke,A,0.0,1.0,D,0.0,0.0
England,Championship,12,Blackburn,Southampton,H,2.0,1.0,A,0.0,1.0
England,Championship,12,Bristol City,Birmingham,H,1.0,0.0,H,1.0,0.0
England,Championship,12,Derby,QPR,H,1.0,0.0,H,1.0,0.0
England,Championship,12,Hull,Charlton,D,1.0,1.0,D,0.0,0.0
England,Championship,12,Middlesbrough,Wrexham,D,1.0,1.0,A,0.0,1.0
England,Championship,12,Millwall,Leicester,H,1.0,0.0,H,1.0,0.0
England,Championship,12,Sheffield Weds,Oxford,A,1.0,2.0,A,0.0,2.0
England,Championship,12,Swansea,Norwich,H,2.0,1.0,D,1.0,1.0
England,Championship,13,Wrexham,Coventry,H,3.0,2.0,A,0.0,1.0
England,Championship,13,Leicester,Blackburn,A,0.0,2.0,A,0.0,1.0
England,Championship,13,Norwich,Hull,A,0.0,2.0,D,0.0,0.0
England,Championship,13,West Brom,Sheffield Weds,D,0.0,0.0,D,0.0,0.0
England,Championship,13,Birmingham,Portsmouth,H,4.0,0.0,H,1.0,0.0
England,Championship,13,Charlton,Swansea,D,1.0,1.0,D,0.0,0.0
England,Championship,13,Oxford,Millwall,D,2.0,2.0,D,1.0,1.0
England,Championship,13,QPR,Ipswich,A,1.0,4.0,D,1.0,1.0
England,Championship,13,Sheffield United,Derby,A,1.0,3.0,A,0.0,1.0
England,Championship,13,Southampton,Preston,A,0.0,2.0,A,0.0,1.0
England,Championship,13,Stoke,Bristol City,H,5.0,1.0,H,3.0,0.0
England,Championship,13,Watford,Middlesbrough,H,3.0,0.0,H,2.0,0.0
England,Championship,14,Birmingham,Millwall,H,4.0,0.0,H,2.0,0.0
England,Championship,14,Bristol City,Blackburn,A,0.0,1.0,A,0.0,1.0
England,Championship,14,Charlton,West Brom,H,1.0,0.0,D,0.0,0.0
England,Championship,14,Derby,Hull,H,2.0,1.0,H,1.0,0.0
England,Championship,14,Ipswich,Watford,D,1.0,1.0,D,1.0,1.0
England,Championship,14,Leicester,Middlesbrough,D,1.0,1.0,H,1.0,0.0
England,Championship,14,Oxford,Stoke,A,0.0,3.0,A,0.0,2.0
England,Championship,14,Coventry,Sheffield United,H,3.0,1.0,A,0.0,1.0
England,Championship,14,Preston,Swansea,H,2.0,1.0,H,1.0,0.0
England,Championship,14,QPR,Southampton,A,1.0,2.0,D,0.0,0.0
England,Championship,14,Sheffield Weds,Norwich,D,1.0,1.0,H,1.0,0.0
England,Championship,14,Portsmouth,Wrexham,D,0.0,0.0,D,0.0,0.0
England,Championship,15,Watford,Bristol City,D,1.0,1.0,D,1.0,1.0
England,Championship,15,Blackburn,Derby,A,1.0,2.0,A,0.0,2.0
England,Championship,15,Hull,Portsmouth,H,3.0,2.0,D,2.0,2.0
England,Championship,15,Millwall,Preston,D,1.0,1.0,D,1.0,1.0
